gene1,gene2,co-expression,BP,CC,MF,label,ppi
POLR2K,MED21,0.6864531587378129,0.1987340145234882,0.32222222222222224,0.9168021680216802,-1,P53803:Q13503
RPL26,LYAR,0.2349067510459084,0.24896929824561406,0.6454545454545455,0.7782608695652173,-1,P61254:Q9NX58
MRPL33,MRPS34,0.22431053569052825,1.0,0.6268939393939393,1.0,-1,O75394:P82930
NOP56,RPS7,0.7616136959835181,0.25798384621914033,0.43995238095238093,0.6504329004329005,-1,O00567:P62081
GNG2,GABBR1,0.20836535155673466,0.22804232804232802,0.5944444444444444,0.6799107142857144,-1,P59768:Q9UBS5
IDH3B,IDH3A,0.5942474930277182,0.725,0.5542929292929292,0.5273504273504274,1,O43837:P50213
UBE2D1,TRIM50,-0.28223626021732756,0.06666666666666667,0.8333333333333334,0.9552299552299554,1,P51668:Q86XT4
CD80,BIRC3,0.759930583873035,0.22501889644746784,0.47519379844961235,0.6777777777777778,0,P33681:Q13489
BCL10,CD300A,0.27190922943208984,0.21117925284591949,0.32857142857142857,0.7999999999999999,0,O95999:Q9UGN4
UBD,NOD2,0.0,0.16543351892928165,0.6676356589147286,0.7615238095238095,0,O15205:Q9HC29
UBE2I,HIF1A,0.366780096606543,0.15765221916252217,0.5529411764705883,0.8152679275019701,1,P63279:Q16665
IFNG,PLCXD1,0.29401161707504025,0.16666666666666666,0.5,0.14285714285714285,0,P01579:Q9NUJ7
FBF1,PRPF31,0.4391393962522857,0.10795454545454544,0.25073015873015875,0.9703525641025641,0,Q8TES7:Q8WWY3
DUSP14,ALPP,-0.009626108242088238,0.0,0.0,0.8589424141749725,0,O95147:P05187
ABCC6,UBE2B,-0.38417585717296554,0.1343582071523248,0.6742296918767507,0.1500455684666211,0,O95255:P63146
MRPS17,MRPL11,0.6716312211979496,1.0,0.4563131313131314,0.9108527131782945,-1,Q9Y2R5:Q9Y3B7
NSL1,DSN1,0.36664538269276487,0.5,0.5896501457725948,1.0,1,Q96IY1:Q9H410
BUD31,STEEP1,0.7444063548839168,0.07564102564102564,0.5990196078431372,0.75,0,P41223:Q9H5V9
TNFAIP3,GJC3,-0.02077000613887905,0.17555555555555555,0.3333333333333333,0.6431818181818182,0,P21580:Q8NFK1
KIN,PPIE,0.8736804221457029,0.38513460939931526,0.6574646074646076,0.6701058201058201,-1,O60870:Q9UNP9
SCD,GPX8,-0.13185641948898943,0.1619047619047619,0.6,0.9781874039938556,-1,O00767:Q8TED1
PIAS4,ARFGAP1,0.4395427178875122,0.12916666666666665,0.4333333333333333,0.8742857142857142,0,Q8N2W9:Q8N6T3
SOCS3,RNASEH2A,-0.021006308415408535,0.09393939393939395,0.42000000000000004,0.39897959183673476,0,O14543:O75792
NUDT4B,GLE1,0.32899705641808413,0.07997835497835498,0.40964912280701754,0.9759562841530055,0,A0A024RBG1:Q53GS7
RFC4,SF3A1,0.615554998154608,0.14170591313448455,0.37050691244239614,0.8636363636363636,0,P35249:Q15459
ABCE1,CCDC124,0.47285540288630157,0.17841880341880342,0.5066666666666666,0.6041666666666666,-1,P61221:Q96CT7
ATP5F1A,ATP5F1E,0.35414902753866684,0.7647058823529411,0.4702020202020202,0.6357142857142856,-1,P25705:P56381
RPSA,RPS15,0.8127980528071378,0.4670970695970695,0.7455026455026454,0.5428571428571428,-1,P08865:P62841
RAB43,RAB43,1.0,0.3155380333951762,0.4025510204081633,0.49404761904761907,1,Q86YS6:Q86YS6
NUP42,DDX19B,0.7855282621383386,0.41346153846153844,0.38035714285714284,0.5777056277056276,-1,O15504:Q9UMR2
GLE1,ZNF107,0.526721740876985,0.06066176470588235,0.25,0.5796296296296296,0,Q53GS7:Q9UII5
PRR15,MRPL24,-0.14980061908880998,0.0,0.0,0.25,0,Q8IV56:Q96A35
DNAJC9,ZNF285,0.43894599783399973,0.09090909090909091,1.0,0.425,0,Q8WXX5:Q96NJ3
NDUFAB1,MRM3,0.17758850699246748,0.09545454545454546,0.5625,0.8173913043478263,-1,O14561:Q9HC36
MBD4,CMTM5,-0.12982936200077044,0.12261904761904763,0.5,0.9961240310077518,0,O95243:Q96DZ9
ATP6V1F,CYSLTR2,0.13421263826712793,0.09595959595959597,1.0,0.7617243867243867,0,Q16864:Q9NS75
ATP6V1G1,RPS11,0.6084758978083643,0.12037037037037036,0.7208494208494208,0.6545454545454545,0,O75348:P62280
RPS15A,UBE2NL,0.13241847546548263,0.1369047619047619,0.6,0.1111111111111111,0,P62244:Q5JXB2
REELD1,CYP27C1,0.22822716792165484,0.0,0.27999999999999997,0.0,0,A0A1B0GV85:Q4G0S4
NR0B1,H2BC10,0.08819167984264656,0.13253968253968254,0.5393939393939395,0.6944444444444444,0,P51843:P62807
RPS15A,RPL31,0.9269984677524005,1.0,0.6769841269841269,0.7916666666666666,-1,P62244:P62899
PFDN5,SLC29A3,0.6871641583400534,0.1338477366255144,0.31984126984126987,0.20670426065162906,0,Q99471:Q9BZD2
NELFA,CLN6,0.581186813400975,0.1204008954008954,0.41898496240601507,0.9397058823529412,0,Q9H3P2:Q9NWW5
CD8A,CD8A,1.0,0.3855616605616605,0.6148809523809523,0.5962962962962962,1,P01732:P01732
H3C1,ACTR6,0.28116867616955193,0.29205128205128206,0.3193181818181818,0.925925925925926,0,P68431:Q9GZN1
MAD2L1,ANAPC1,0.804937327111378,0.1792809042809043,0.7125,0.3333333333333333,1,Q13257:Q9H1A4
RPS2,RPS16,0.8837072168623819,0.5594877344877344,0.7003759398496241,0.5625,1,P15880:P62249
TFB1M,MRPS26,0.34276961385209304,0.14285714285714285,0.2575174825174825,1.0,-1,Q8WVM0:Q9BYN8
ZBTB8OS,ZBTB8OS,1.0,1.0,0.5875,0.9333333333333332,1,Q8IWT0:Q8IWT0
AHCYL1,IQCG,0.08013528295625731,0.16964285714285715,0.4077922077922078,0.75,0,O43865:Q9H095
CD226,HGD,-0.05722328463649712,0.0909090909090909,0.27777777777777773,0.6408163265306123,0,Q15762:Q93099
POLD1,FEN1,0.8166392571165368,0.43343928798474246,0.7,0.5637806637806638,1,P28340:P39748
YWHAZ,CDC5L,0.543700986013912,0.22905982905982908,0.5196428571428571,0.9252314814814816,-1,P63104:Q99459
SNRPB,SNRPD2,0.8637999713615875,0.6212585034013605,0.43640873015873016,0.9821428571428571,1,P14678:P62316
CD74,NDUFB9,-0.22397701708571569,0.15923821548821548,0.2598639455782313,0.890625,0,P04233:Q9Y6M9
H2BC11,MAPT,-0.17574013610402364,0.16343387126969214,0.38765432098765434,0.869277108433735,-1,P06899:P10636
FCER2,DRAM1,0.308780025553076,0.14583333333333331,0.1875,1.0,0,P06734:Q8N682
OR6N1,FANCF,0.039386594833117884,0.11688311688311688,0.3020833333333333,0.16666666666666666,0,Q8NGY5:Q9NPI8
EIF3J,ZNF665,0.24759887452575846,0.07692307692307693,0.2,0.17037037037037037,0,O75822:Q9H7R5
SRF,GTF2F1,0.31784886746040936,0.31217532467532466,0.9400383141762454,0.7212643678160918,1,P11831:P35269
RRAS2,CYB561A3,0.19309063614134228,0.13333333333333333,0.41500000000000004,0.903,0,P62070:Q8NBI2
ESS2,STEEP1,0.7075416815027009,0.09814814814814814,0.3005602240896359,0.75,0,Q96DF8:Q9H5V9
RPS6KA1,LITAF,0.6916121183396121,0.2770833333333333,0.33219954648526084,0.9562610229276894,0,Q15418:Q99732
CSDE1,CHRM2,0.31544288936625864,0.12172619047619049,0.6256756756756757,0.4166666666666667,0,O75534:P08172
OXA1L,MRPL18,0.433702874985979,0.6923076923076924,0.5145337301587302,0.6547619047619049,-1,Q15070:Q9H0U6
BMP8B,FDX2,0.02576651365508451,0.1519047619047619,0.20500000000000002,0.22619047619047622,0,P34820:Q6P4F2
UTP20,RPS13,0.7612665936330443,0.25727513227513227,0.40178571428571425,0.6355555555555554,-1,O75691:P62277
SQSTM1,TBK1,0.4980732209509493,0.144821154650876,0.9020833333333333,0.7347137791286726,1,Q13501:Q9UHD2
RPS12,RACK1,0.9500019462360366,0.12535722243442832,0.5023809523809524,0.8351882613510518,1,P25398:P63244
HSPA1B,ANAPC11,0.08733279386165486,0.12089614089614088,0.6457446808510637,0.8808129558129559,0,P0DMV9:Q9NYG5
ELAVL4,BEX5,0.868360663637961,0.16666666666666666,1.0,0.9703703703703703,0,P26378:Q5H9J7
TRGC1,TRGC1,1.0,0.4112554112554112,0.4537037037037037,1.0,0,P0CF51:P0CF51
NR5A2,BMI1,-0.3067347621974665,0.16112381929375394,0.5852272727272726,0.9612768184196755,0,O00482:P35226
EIF2B5,SPINK5,0.13915139187792044,0.16726826414326415,0.440625,0.14285714285714285,0,Q13144:Q9NQ38
POLR3C,POLR3B,0.6433794194806205,0.6138755980861244,0.5,0.6113816738816739,1,Q9BUI4:Q9NW08
GTPBP6,MRPL23,0.45408838363535375,0.0,0.2959090909090909,0.2222222222222222,-1,O43824:Q16540
BCL2A1,GPR101,-0.05997196220250137,0.14583333333333331,0.29166666666666663,0.9583333333333334,0,Q16548:Q96P66
NUP155,COPS7A,0.16392329312411874,0.10833333333333332,0.5615384615384615,1.0,0,O75694:Q9UBW8
FXR2,DPAGT1,-0.04077494075265033,0.10818181818181818,0.6785714285714286,0.3090909090909091,0,P51116:Q9H3H5
ATP6AP2,ATP6AP1,0.5422902121495268,0.4700655114116652,0.4079861111111111,0.7733333333333333,1,O75787:Q15904
PDCL2,PGAP3,-0.019795615160556,0.11574074074074074,0.2333333333333333,0.0,0,Q8N4E4:Q96FM1
PM20D2,MED11,0.2988991759951685,0.09702380952380951,0.32222222222222224,0.8944444444444444,0,Q8IYS1:Q9P086
RAD1,DNAJB13,0.33946612308453156,0.14285714285714285,0.3185714285714286,1.0,0,O60671:P59910
FPGT,KREMEN1,0.2844140927609888,0.09190551641532034,0.38888888888888884,0.12268518518518519,0,O14772:Q96MU8
MED30,MED4,0.9049254815763749,0.5139455782312925,0.5871794871794873,0.9388690476190475,1,Q96HR3:Q9NPJ6
MCM6,CFAP70,0.024608605324750024,0.15476190476190477,0.23265306122448975,0.0,0,Q14566:Q5T0N1
RAP1B,ARL13A,0.014846246483195094,0.20512820512820512,0.24444444444444446,0.5333333333333333,0,P61224:Q5H913
IL6R,CNTN2,-0.29783558543159483,0.11644417090845662,0.3869047619047619,0.611111111111111,0,P08887:Q02246
H2BW2,REG1B,-0.030046024269958855,0.0,0.2,0.3066666666666667,0,P0C1H6:P48304
TRPT1,API5,0.26045217701331935,0.06874999999999999,0.0,0.725,0,Q86TN4:Q9BZZ5
MRPS35,MRRF,0.5195032835314719,0.39999999999999997,0.5625,0.9333333333333332,-1,P82673:Q96E11
KLK3,ABRAXAS2,0.0435853142660758,0.1444047619047619,0.3516666666666667,0.7407407407407407,0,P07288:Q15018
BIK,S100PBP,0.07544255804635688,0.0,0.36666666666666664,1.0,0,Q13323:Q96BU1
RPL24,RPL36A,0.9116566116673931,1.0,0.7161490683229814,0.6666666666666667,-1,P83731:P83881
GNG2,GNG2,1.0,0.34444444444444444,0.9216867469879519,1.0,1,P59768:P59768
MRPL17,MRPL17,1.0,1.0,0.5856643356643356,0.8125,0,Q9NRX2:Q9NRX2
TBP,ADGRF4,0.04292251707341826,0.09444444444444444,0.5,0.5833333333333334,0,P20226:Q8IZF3
MRAS,NKAPD1,0.17596481591917956,0.0,0.0,1.0,0,O14807:Q6ZUT1
RPS14,ETF1,0.6539983005711149,0.16916666666666666,0.6129629629629629,0.6124574829931974,-1,P62263:P62495
MYO1F,COMMD5,0.025712998985179706,0.0,0.5666666666666667,1.0,0,O00160:Q9GZQ3
PDCD6IP,IFIH1,0.31526103400456923,0.10125634169751818,0.9138888888888889,0.7071428571428573,0,Q8WUM4:Q9BYX4
MRPL30,MTRES1,0.5491824502747994,0.10833333333333334,0.5625,0.195578231292517,-1,Q8TCC3:Q9P0P8
SMAD1,FAIM2,-0.12326297298571363,0.22499999999999998,0.4277777777777778,0.7037037037037037,0,Q15797:Q9BWQ8
NDUFB10,CD46,-0.06187930265685089,0.07619763587900842,0.21237373737373738,0.8409090909090909,0,O96000:P15529
SRSF1,SF3A2,0.8125374055736272,0.6681220565149136,0.37770876466528636,0.9781746031746031,-1,Q07955:Q15428
GFRA3,NRF1,0.3351329300216825,0.11574074074074074,0.5156862745098039,0.8492337164750958,0,O60609:Q16656
UQCRQ,NDUFS3,0.35453320605837946,0.2965873015873016,0.26030219780219777,0.0,-1,O14949:O75489
IGKV1-33,SATB1,0.14056148649734082,0.10393772893772894,0.4611111111111111,0.5442328042328042,0,P01594:Q01826
POLR2A,MED23,0.7444621405078591,0.3982259570494865,0.562962962962963,0.9509803921568628,-1,P24928:Q9ULK4
PLGRKT,SUCLA2,0.1284042166555331,0.11100803957946816,0.6851010101010101,0.8078703703703705,0,Q9HBL7:Q9P2R7
S1PR2,CDC73,0.5926826300269245,0.1798629148629149,0.41818181818181804,0.9805194805194806,0,O95136:Q6P1J9
TBC1D7,KCND3,0.01964290457173676,0.10257242757242757,0.23504273504273507,0.28924501424501425,0,Q9P0N9:Q9UK17
CD247,MAGEA4,-0.044517659446665754,0.18333333333333335,0.5,0.9857142857142858,0,P20963:P43358
EIF2S2,RPS11,0.5244463134553498,0.21944444444444444,0.7208494208494208,0.6545454545454545,-1,P20042:P62280
TGFBR2,TGFBR2,1.0,0.2320918158336459,0.8292181069958849,0.8005157205861432,1,P37173:P37173
C9orf78,ISY1,0.6136179777295273,0.5345238095238096,0.7703809523809524,0.9791666666666666,0,Q9NZ63:Q9ULR0
EIF5B,RPS18,0.4120854588673649,0.22999999999999998,0.6919501133786847,0.62,-1,O60841:P62269
HBD,PSMB8,0.16107512166659102,0.14583333333333334,0.8518683862433862,0.9436507936507936,0,P02042:P28062
LIN52,DPF3,0.5685980112794214,0.2546885984385984,0.4746031746031746,0.8285714285714286,0,Q52LA3:Q92784
DUSP28,MAP3K3,0.2825305915994993,0.12472527472527473,0.0,0.13638110626746985,0,Q4G0W2:Q99759
RRP9,UTP15,0.9152812929991323,0.25746753246753246,0.47074074074074074,0.8333333333333334,-1,O43818:Q8TED0
SUB1,DCTN4,0.42038786731082173,0.0,0.3677083333333333,1.0,0,P53999:Q9UJW0
GNAT2,KLRG1,0.06811008971574867,0.24594155844155846,0.5200000000000001,0.4513888888888889,0,P19087:Q96E93
NDUFV3,TEX19,0.29716820789031956,0.0942099567099567,0.35,0.9074074074074073,0,P56181:Q8NA77
UBL3,GORASP2,0.11526738865798955,0.0,0.2962962962962963,1.0,-1,O95164:Q9H8Y8
SOBP,DNAJC3,-0.19658926512505584,0.10690035273368607,0.24102564102564106,0.19166666666666665,0,A7XYQ1:Q13217
MRPL19,GFM1,0.6704155513883014,0.25,0.7083333333333334,0.3663194444444444,-1,P49406:Q96RP9
RPLP1,RPS14,0.8907653800975814,0.580595238095238,0.6812925170068027,0.7375,-1,P05386:P62263
NAB1,GINS2,0.025927174854133036,0.08838383838383838,0.37777777777777777,0.2,0,Q13506:Q9Y248
GAD1,QPCTL,-0.13599170639916075,0.09090909090909091,0.3194444444444444,0.38775510204081626,0,Q99259:Q9NXS2
CDH1,KLRG1,-0.1608179479388768,0.1625,0.55,0.8958333333333334,1,P12830:Q96E93
HOXA1,RPL11,0.4901624945247112,0.11521913758755863,0.3900297619047619,0.8271103896103899,0,P49639:P62913
MRPL28,MRPL23,0.21720229626028126,1.0,0.5292424242424242,0.75,-1,Q13084:Q16540
NDUFS3,NDUFB2,0.6313343096384602,0.3844535094535095,0.6605616605616604,1.0,-1,O75489:O95178
RPL10A,RPL11,0.9364812129550305,0.3308206413469571,0.6087797619047619,0.8271103896103899,1,P62906:P62913
UBASH3A,LAMTOR3,-0.0620456027446552,0.11922568172568172,0.15775075987841947,0.9057142857142857,0,P57075:Q9UHA4
RPL31,RPL31,1.0,1.0,0.6769841269841269,0.7916666666666666,0,P62899:P62899
MCU,MICU1,0.631121751934119,0.5398698953265516,0.4130964820619994,0.612189440993789,1,Q8NE86:Q9BPX6
DAP3,MRPL11,0.8648472719857514,1.0,0.4563131313131314,0.9108527131782945,-1,P51398:Q9Y3B7
HBB,ZCWPW1,-0.04013066970392341,0.1303656220322887,0.2,0.41428571428571426,0,P68871:Q9H0M4
HS3ST1,SPART,0.3438980676556295,0.11050720521308757,0.15970017636684303,0.1608187134502924,0,O14792:Q8N0X7
MAD2L2,MOB4,0.16405872492174212,0.25,0.4928571428571429,0.8892857142857142,0,Q9UI95:Q9Y3A3
VASP,INSM2,-0.34097716862759564,0.1017857142857143,0.3,0.15925925925925927,0,P50552:Q96T92
ERAL1,TFB1M,0.5969546914320893,0.06904761904761905,0.65,0.26587301587301587,1,O75616:Q8WVM0
RPS3,RACK1,0.9614509299555614,0.20031485875235874,0.5023809523809524,0.8351882613510518,1,P23396:P63244
CUL2,EXTL2,0.5767153358670675,0.09764309764309764,0.49000000000000005,0.48139880952380953,0,Q13617:Q9UBQ6
LRRC41,HSD17B14,0.4440688229657028,0.1111111111111111,1.0,0.9547413793103449,0,Q15345:Q9BPX1
USP14,USP14,1.0,0.350352733686067,0.5623249299719887,0.5023809523809524,1,P54578:P54578
RANBP2,NUP88,0.6937000294019903,0.5666666666666667,0.8787037037037037,0.9166666666666666,-1,P49792:Q99567
EIF5,LIN52,0.4869034272204527,0.2,0.4702380952380953,1.0,0,P55010:Q52LA3
CDH1,RPL11,0.19698731718491902,0.14277842040999936,0.4525297619047619,0.8271103896103899,-1,P12830:P62913
FGF1,SYT1,0.3017624168431928,0.14000288600288602,0.23446275946275943,0.7462585034013606,1,P05230:P21579
HPCA,POLI,-0.26115626421178195,0.10397727272727272,0.4444444444444444,0.8404761904761904,0,P84074:Q9UNA4
POLR2J,MED21,0.6218908468647282,0.06351576055523422,0.32222222222222224,0.9168021680216802,-1,P52435:Q13503
TRAV4,TRAV4,1.0,0.5833333333333334,1.0,0.0,1,A0A0B4J268:A0A0B4J268
GTPBP6,MRPL52,0.5804754273671752,0.0,0.34647727272727274,0.2222222222222222,-1,O43824:Q86TS9
RBP5,RBP5,0.9999999999999998,1.0,0.4666666666666666,0.6071428571428571,1,P82980:P82980
RPS17,RPL36A,0.9702022631462962,1.0,0.7161490683229814,0.6666666666666667,-1,P08708:P83881
RPS5,FAU,0.8856085400689716,0.4858974358974359,0.7694677871148459,0.54421768707483,-1,P46782:P62861
ADCY3,CSF2RA,-0.01433490531313404,0.3095238095238095,0.8961309523809524,0.41500000000000004,0,O60266:P15509
GNAO1,STK26,-0.22162185375105142,0.1573038073038073,0.4644179894179895,0.5998991121872478,0,P09471:Q9P289
OTX1,EIF1AX,-0.03767852062507321,0.14444444444444446,0.40222222222222226,0.7190476190476189,0,P32242:P47813
CWC15,LSM5,0.5350869562726266,0.7202380952380952,0.3973809523809525,0.9568965517241379,-1,Q9P013:Q9Y4Y9
SNCA,RPS10,-0.37457723298878853,0.41666666666666663,0.7668027210884354,0.7,0,P37840:P46783
NCBP2,UBR2,0.5712102490953606,0.09916601916601916,0.6518518518518519,0.47337662337662334,0,P52298:Q8IWV8
CYP2E1,OR5AS1,0.0,0.14583333333333331,0.3333333333333333,0.4047619047619047,0,P05181:Q8N127
XAF1,GPR52,-0.1302599481864567,0.13472222222222222,0.3333333333333333,0.4365079365079365,0,Q6GPH4:Q9Y2T5
RPLP2,RPL32,0.9591872283732382,1.0,0.7049689440993788,0.7916666666666667,-1,P05387:P62910
LRRC47,PNO1,0.47288854996204316,0.07692307692307693,0.0,0.875,-1,Q8N1G4:Q9NRX1
ANKRD34B,HLA-DQB1,-0.10046392884923343,0.0,0.13783680965499145,0.0,0,A5PLL1:P01920
LDB2,GGACT,-0.11919674280903785,0.125,0.3333333333333333,0.8285714285714286,-1,O43679:Q9BVM4
RPS10,RPS15A,0.979307263440476,0.6027777777777777,0.739021164021164,0.6911764705882353,-1,P46783:P62244
IL5,IL5,0.9999999999999999,0.19789432789432787,0.9615384615384616,0.6666666666666666,1,P05113:P05113
TCERG1,SNRPB2,0.7179976576250214,0.9071428571428571,0.48857142857142855,0.9292929292929293,-1,O14776:P08579
NET1,MED31,0.04748879046411737,0.12272727272727271,0.2583333333333333,0.7851851851851851,0,Q7Z628:Q9Y3C7
KRTAP10-8,TRIM41,0.0,0.0,0.39999999999999997,0.9845004668534081,-1,P60410:Q8WV44
MRPL36,MRPS17,0.6845244102059728,1.0,0.583041958041958,0.54,-1,Q9P0J6:Q9Y2R5
PSMB10,IRF2BP1,-0.11623392678109355,0.07417582417582418,0.7333333333333334,0.30185185185185187,0,P40306:Q8IU81
DHX8,C9orf78,0.5611977773361397,0.540625,0.6047619047619047,0.7222222222222222,-1,Q14562:Q9NZ63
MRPL41,NPIPB3,-0.08975917727606368,0.0,0.27777777777777773,1.0,0,Q8IXM3:Q92617
EXOSC9,PYCR2,0.6953351123712697,0.11349206349206348,0.425,0.5714285714285714,0,Q06265:Q96C36
CTC1,BLOC1S5,0.41670209391216845,0.12805916305916307,0.16369047619047616,1.0,0,Q2NKJ3:Q8TDH9
LAMTOR5,LAMTOR5,1.0,0.32831004973862116,0.7285689117084465,0.9278499278499278,1,O43504:O43504
HGF,VPS72,0.23413440261740817,0.2733134920634921,0.2804713804713805,0.8708333333333332,0,P14210:Q15906
PRAMEF15,MAD2L2,0.7230376057056731,0.19051087801087796,0.38484848484848483,0.16462962962962957,0,P0DUQ1:Q9UI95
RNF169,STON1,0.5157574512243728,0.14320987654320988,0.3134920634920635,0.16666666666666666,0,Q8NCN4:Q9Y6Q2
RPL7,NMD3,0.7360235819211083,0.08768823768823768,0.5666666666666667,0.319047619047619,-1,P18124:Q96D46
LSM8,SF3B5,0.564455528560444,0.6864121087031303,0.47571428571428565,0.925,-1,O95777:Q9BWJ5
KAAG1,MED31,-0.0731828746788947,0.0999594155844156,0.0,0.0,0,Q9UBP8:Q9Y3C7
EIF2S1,RPS13,0.6593542123910368,0.19166666666666668,0.6767857142857142,0.6355555555555554,-1,P05198:P62277
FAM107A,STUB1,0.21328002270024377,0.13226783899860822,0.47388888888888886,0.8448388203017833,0,O95990:Q9UNE7
MRPS27,MRPL1,0.8383524688952292,1.0,0.8017676767676768,0.625,-1,Q92552:Q9BYD6
RNF169,USP7,0.7469234502976234,0.154053363295553,0.6351851851851852,0.8575072886297376,1,Q8NCN4:Q93009
MRPS25,MRPS25,1.0,1.0,0.6325757575757576,1.0,0,P82663:P82663
TRAC,HLA-DRB5,0.6991396823356634,0.2965151515151515,0.48166248955722646,0.0,1,P01848:Q30154
RPS16,RPL31,0.9491114109422073,1.0,0.6769841269841269,0.7916666666666666,1,P62249:P62899
EIF2S1,EIF3E,0.7519769507806048,0.39293599918599925,0.5063218390804597,0.9268018018018019,-1,P05198:P60228
PPIL2,ISY1,0.7258418096663855,0.5370879120879122,0.7703809523809524,0.9791666666666666,0,Q13356:Q9ULR0
USP33,VPS39,0.7441529692903903,0.1589105339105339,0.2608134920634921,1.0,0,Q8TEY7:Q96JC1
SRSF1,SF3B5,0.7234656262446894,0.6876653439153438,0.47571428571428565,0.925,-1,Q07955:Q9BWJ5
GLE1,PCDHB2,0.4563626797944974,0.11203703703703703,0.7777777777777777,0.2,0,Q53GS7:Q9Y5E7
ELOC,TIPIN,0.7024160776454017,0.08350579975579975,0.5142857142857143,0.925,-1,Q15369:Q9BVW5
GFM1,MRPS18C,0.6766056920370861,0.3055555555555555,0.18655303030303028,0.27777777777777773,-1,Q96RP9:Q9Y3D5
TOMM40,OSBP,0.5868674918139303,0.19642579642579638,0.5351851851851852,0.7974999999999999,0,O96008:P22059
CENPC,NSL1,0.5538630491756191,0.4920634920634921,0.6505952380952381,1.0,1,Q03188:Q96IY1
GPKOW,ISY1,0.682439417217824,0.5345238095238096,0.7703809523809524,0.9791666666666666,0,Q92917:Q9ULR0
SERPINE2,INCENP,0.08760689986779065,0.14102371986987372,0.6003401360544218,0.9797297297297297,0,P07093:Q9NQS7
SNF8,CNOT7,0.6767461147821114,0.20043290043290043,0.37931547619047623,0.8311432506887052,0,Q96H20:Q9UIV1
COPS6,COPS8,0.7997189890431443,0.24265746784543776,0.5246376811594201,1.0,1,Q7L5N1:Q99627
RNF168,RNF168,1.0,0.31385424669738393,0.7451612903225806,0.5848484848484848,1,Q8IYW5:Q8IYW5
TAS2R39,STT3B,-0.09196067470285083,0.10248640248640249,0.31851851851851853,0.1277777777777778,0,P59534:Q8TCJ2
RSPH10B,RNF2,0.348312140962551,0.0,0.3960573476702508,0.0,0,P0C881:Q99496
CRNKL1,PPIL3,0.7592811905358,0.38791423001949316,0.761904761904762,0.712962962962963,0,Q9BZJ0:Q9H2H8
H3-3A,H3-3A,1.0,0.21377865961199294,0.8483552631578949,0.8927469135802468,1,P84243:P84243
PSMB2,C20orf203,-0.025333279688263835,0.0,1.0,0.0,0,P49721:Q8NBC4
RPL24,DYNLT2,0.4858785742873472,0.16666666666666666,0.45833333333333337,1.0,0,P83731:Q8IZS6
CLUL1,COMMD5,0.11549671905240298,0.0,0.4666666666666666,1.0,0,Q15846:Q9GZQ3
UBC,RAD23B,0.642556454407785,0.15034475328592975,0.792063492063492,0.8866255144032922,1,P0CG48:P54727
C9orf78,PRPF19,0.5140414004854845,0.31297550488726955,0.6279922779922781,0.9065058479532165,0,Q9NZ63:Q9UMS4
WDR75,C1orf131,0.848245809973382,1.0,0.5370370370370371,0.7,-1,Q8IWA0:Q8NDD1
NDUFA5,PCNP,0.25342467988351125,0.1,0.275,1.0,0,Q16718:Q8WW12
TTC36,NDUFB1,-0.07789944488346273,0.0929040404040404,0.0,0.0,0,A6NLP5:O75438
SNW1,TOMM7,0.6487768933779698,0.09682539682539683,0.20694444444444446,0.7916666666666666,0,Q13573:Q9P0U1
ZFP82,CENPH,0.34673702690699015,0.06614504776269482,0.28809523809523807,0.20000000000000007,0,Q8N141:Q9H3R5
PRPF6,PRPF6,1.0,0.503422619047619,0.46791125541125533,0.9232456140350878,1,O94906:O94906
IL15,SCUBE1,0.0912696862246855,0.2697845804988662,0.5714285714285714,0.7916666666666667,0,P40933:Q8IWY4
MRPL20,MTRES1,0.5275881255070582,0.10833333333333334,0.5625,0.5571428571428572,-1,Q9BYC9:Q9P0P8
RPLP2,RPS14,0.9312288057065611,0.580595238095238,0.6812925170068027,0.7375,-1,P05387:P62263
